name,mask,constraint,result
Name,False,"The name shall contain at least one character that is neither a letter a-z, nor a letter A-Z, nor a space.","def this_function(s: str) -> bool:
    """"""
    Check if the name shall contain at least one character that is neither 
    a letter (a-z, A-Z), nor a letter, nor a space.

    Args:
        s (str): The string to check.

    Returns:
        bool: True if the string contains a non-letter, non-space character, False otherwise.
    """"""
    return any(char not in 'abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ ' for char in s)"
Name,False,The name shall contain no space character.,"def this_function(s: str) -> bool:
    """"""
    Check if the input string shall contain no space character.

    Args:
    s (str): Input string to be checked.

    Returns:
    bool: True if the string contains no space character, False otherwise.
    """"""
    return ' ' not in s"
Name,False,The name shall end with a space character.,"def this_function(s: str) -> bool:
    """"""
    Check if The name shall end with a space character.

    Args:
        s (str): The input string to be checked.

    Returns:
        bool: True if the string ends with a space character, False otherwise.
    """"""
    return s.endswith(' ')"
Name,False,The name shall start with a space character.,"def this_function(s: str) -> bool:
    """"""
    Check if the input string starts with a space character.

    Args:
        s (str): The input string to be checked.

    Returns:
        bool: True if the string starts with a space character, False otherwise.
    """"""
    if not isinstance(s, str):
        raise TypeError(""Input must be a string."")
    
    return s.startswith(' ')"
Name,False,The first character in the name shall not be capitalized.,"def this_function(s: str) -> bool:
    """"""
    Check if The first character in the name shall not be capitalized.
    
    Args:
    s (str): The input string
    
    Returns:
    bool: True if the first character is not capitalized, False otherwise
    """"""
    if s:
        # Return True if the first character is not uppercase, False otherwise
        return s[0].islower()
    else:
        # If the string is empty, raise a ValueError
        raise ValueError(""Input string should not be empty"")"
Name,False,"In the name, there shall be some characters following a space character which are not capitalized.","def this_function(s: str) -> bool:
    """"""
    Check if In the name, there shall be some characters following a space character which are not capitalized.

    Args:
        s (str): The input string

    Returns:
        bool: True if there are non-capitalized characters following a space, False otherwise
    """"""
    # Split the string into two parts at the space character
    parts = s.split(' ')

    # Check if all parts are not empty
    if not all(parts):
        return False

    # Check if any of the parts have at least one non-capitalized character
    for part in parts:
        # Check if the part has at least one non-capitalized character
        if any(not char.isupper() for char in part):
            return True

    # If no non-capitalized characters were found, return False
    return False"
Palindrome,True,The palindrome shall be at least 3 characters long.,"def this_function(s: str) -> bool:
    """"""
    Check if the string input is a palindrome and has a length of at least 3.

    Args:
        s (str): The input string.

    Returns:
        bool: True if the string is a palindrome and has a length of at least 3, False otherwise.
    """"""
    return len(s) >= 3 and s == s[::-1]"
Palindrome,True,The palindrome shall be identical to its reverse.,"def this_function(s: str) -> bool:
    """"""
    Check if the string is a palindrome.
    
    A palindrome is a string which reads the same backwards as forwards.
    
    Args:
    s (str): The string to be checked.
    
    Returns:
    bool: True if the string is a palindrome, False otherwise.
    """"""
    
    # Remove leading and trailing whitespaces
    s = s.strip()
    
    # Convert the string to lowercase to make comparison case-insensitive
    s = s.lower()
    
    # Compare the string with its reverse
    return s == s[::-1]"
Palindrome,False,The palindrome shall be at most 2 characters long.,"def this_function(s: str) -> bool:
    """"""
    Check if a string is a palindrome and shall be at most 2 characters long.

    Args:
        s (str): The input string.

    Returns:
        bool: True if the string is a palindrome and at most 2 characters long, False otherwise.
    """"""
    # Check if the string is at most 2 characters long
    if len(s) > 2:
        return False
    
    # Compare the string with its reverse
    return s == s[::-1]"
Palindrome,False,The palindrome shall not be identical to its reverse.,"def this_function(s: str) -> bool:
    """"""
    Check if the string is not a palindrome.
    
    A palindrome is a string that reads the same backwards as forwards.
    
    :param s: Input string
    :return: True if the string is not a palindrome, False otherwise
    """"""
    return s != s[::-1]  # Check if the string is not equal to its reverse"
Parentheses,True,The parentheses string shall be at least 10 characters long.,"def this_function(s: str) -> bool:
    '''
    Check if the input string is at least 10 characters long.
    
    Parameters:
    s (str): The input string to be checked.
    
    Returns:
    bool: True if the string is at least 10 characters long, False otherwise.
    '''
    return len(s) >= 10"
Parentheses,True,The parentheses string shall only contains ( and ) characters.,"def this_function(s: str) -> bool:
    """"""
    Check if the string contains only ( and ) characters.

    Args:
        s (str): The input string to check.

    Returns:
        bool: True if the string contains only ( and ) characters, False otherwise.
    """"""
    return set(s) <= {'(', ')'}"
Parentheses,True,The parenthesis string shall contain an equal number of ( characters and ) characters.,"def this_function(s: str) -> bool:
    """"""
    Check if the parenthesis string contains an equal number of ( characters and ) characters.

    Args:
    s (str): The input string containing parentheses.

    Returns:
    bool: True if the string has an equal number of open and close parentheses, False otherwise.
    """"""

    # Initialize open and close parenthesis counters to 0
    open_count = 0
    close_count = 0

    # Iterate through each character in the string
    for char in s:
        # If the character is an open parenthesis, increment the open_count
        if char == '(':
            open_count += 1
        # If the character is a close parenthesis, increment the close_count
        elif char == ')':
            close_count += 1

    # Return True if the counts are equal, False otherwise
    return open_count == close_count"
Parentheses,True,"When scanning from left to right on the parentheses string, at no point shall the count of ) characters exceed the count of ( characters.","def this_function(s: str) -> bool:
    """""" Check if When scanning from left to right on the parentheses string, 
    at no point shall the count of ) characters exceed the count of ( characters. """"""
    
    # Initialize a counter for the left and right parentheses
    left_count = 0
    right_count = 0
    
    # Initialize a flag to track if we've seen any right parentheses
    seen_right = False
    
    # Iterate over each character in the string
    for char in s:
        # If the character is an '(', increment the left_count
        if char == '(':
            left_count += 1
        # If the character is a ')', 
        # if we've seen any right parentheses before or the current right_count exceeds left_count at this point, return False
        elif char == ')':
            if seen_right or (right_count != 0 and right_count > left_count):
                return False
            # If it's not the first right parenthesis we've seen, set the seen_right flag to True
            if not seen_right:
                seen_right = True
            # Increment the right_count
            right_count += 1
    
    # Return True if the function didn't return False, indicating that the input string is valid
    return True"
Parentheses,False,The parentheses string shall be at most 9 characters long.,"def this_function(s: str) -> bool:
    """"""
    Check if the input string is at most 9 characters long.

    Parameters:
    s (str): The input string.

    Returns:
    bool: True if the string is at most 9 characters long, False otherwise.
    """"""
    return len(s) <= 9"
Parentheses,False,The parentheses string shall contain at least one character that is neither ( nor ).,"def this_function(s: str) -> bool:
    """"""
    Check if the parentheses string shall contain at least one character that is neither ( nor ).

    Args:
        s (str): The parentheses string to check.

    Returns:
        bool: True if the string contains at least one character other than ( or ), False otherwise.
    """"""
    return any(c not in '()' for c in s)"
Parentheses,False,The parenthesis string shall not contain an equal number of ( characters and ) characters.,"def this_function(s: str) -> bool:
    """"""
    Check if the parenthesis string shall not contain an equal number of ( characters and ) characters.
    
    Args:
        s (str): A string containing parentheses only.
    
    Returns:
        bool: False if the number of ( characters is equal to the number of ) characters in the string.
    """"""
    return s.count('(') != s.count(')')"
Parentheses,False,"There shall exist at least one position in a parentheses string such that, when scanning from left to right up to that position, the count of ) characters exceeds the count of ( characters.","def this_function(s: str) -> bool:
    """"""
    Check if There shall exist at least one position in a parentheses string 
    such that, when scanning from left to right up to that position, the count 
    of ) characters exceeds the count of ( characters.

    Args:
    s (str): A string with parentheses.

    Returns:
    bool: True if there exists a position where ) exceeds (, False otherwise.
    """"""

    # Initialize counters for ( and )
    left_count = 0
    right_count = 0

    # Iterate over each character in the string
    for char in s:
        # If the character is an open parenthesis, increment the left counter
        if char == ""("":
            left_count += 1
        # If the character is a close parenthesis, increment the right counter
        elif char == "")"":
            right_count += 1
            # If the right counter exceeds the left counter at any point, return True
            if right_count > left_count:
                return True

    # If we've iterated over the entire string and the function hasn't returned True, return False
    return False"
Password,True,The password shall be at least 4 characters long.,"def this_function(s: str) -> bool:
    """"""
    Check if The password shall be at least 4 characters long.

    Args:
    s (str): The password to check.

    Returns:
    bool: True if the password is at least 4 characters long, False otherwise.
    """"""
    return len(s) >= 4"
Password,True,"The password shall contain one of the following characters: !, #, $.","def this_function(s: str) -> bool:
    """"""
    Check if the password contains one of the following characters: !, #, $.
    
    Args:
        s (str): The password to be checked.

    Returns:
        bool: True if the password contains one of the aforementioned characters, False otherwise.
    """"""
    special_chars = ['!', '#', '$', '.']
    for char in special_chars:
        if char in s:
            return True
    return False"
Password,True,The password shall contain at least one upper case characters.,"def this_function(s: str) -> bool:
    ''' Check if The password contains at least one upper case character.'''
    return any(c.isupper() for c in s)"
Password,True,The password shall contain at least one lower case characters.,"def this_function(s: str) -> bool:
    """"""
    Check if the password contains at least one lowercase character.

    Args:
        s (str): The password to be checked.

    Returns:
        bool: True if the password contains at least one lowercase character, False otherwise.
    """"""
    return any(c.islower() for c in s)"
Password,True,The password shall contain at least one number.,"def this_function(s: str) -> bool:
    """"""
    Check if the password contains at least one number.

    Args:
    s (str): The password to be checked.

    Returns:
    bool: True if the password contains at least one number, False otherwise.
    """"""
    return any(char.isdigit() for char in s)"
Password,False,The password shall contain less than 4 characters.,"def this_function(s: str) -> bool:
    """"""
    Check if The password shall contain less than 4 characters.

    Args:
    s (str): The password string to be checked.

    Returns:
    bool: True if the password contains less than 4 characters, False otherwise.
    """"""
    return len(s) < 4"
Password,False,"The password shall not contain any of the following characters: !, #, $.","def this_function(s: str) -> bool:
    ''' Check if The password shall not contain any of the following characters: !, #, $'''    
    # Define a regular expression pattern that matches the disallowed characters
    pattern = r'[\!\#\$\.\']'

    # Use re.search to check if the pattern is present in the string
    return not re.search(pattern, s)"
Password,False,The password shall not contain any upper case characters.,"def this_function(s: str) -> bool:
    """"""
    Check if the password shall not contain any upper case characters.

    Args:
        s (str): The password to be checked.

    Returns:
        bool: True if the password does not contain any upper case characters, False otherwise.
    """"""
    return s.islower()"
Password,False,The password shall not contain any lower case characters.,"def this_function(s: str) -> bool:
    """"""
    Check if The password shall not contain any lower case characters.

    Args:
        s (str): The password to be checked.

    Returns:
        bool: True if the password does not contain any lower case characters, False otherwise.
    """"""
    # Check if every character in the string is an uppercase character
    return s.isupper()"
Password,False,The password shall not contain any numbers.,"def this_function(s: str) -> bool:
    """"""
    Check if the password shall not contain any numbers.

    Args:
        s (str): The password to check.

    Returns:
        bool: True if the password contains no numbers, False otherwise.
    """"""
    # We can use the 'any' function in combination with a generator expression
    # to check if any digit is present in the password.
    return not any(c.isdigit() for c in s)"
Url,True,The url shall start with either http:// or https://.,"def this_function(s: str) -> bool:
    ''' Check if a url starts with either http:// or https://''
    :param s: The input URL to be checked.
    :return: True if the string starts with http:// or https://, False otherwise.
    '''
    return s.startswith((""http://"", ""https://""))"
Url,True,The url shall not contain any spaces.,"def this_function(s: str) -> bool:
    """"""
    Check if the URL shall not contain any spaces.

    Args:
    s (str): The URL to be checked.

    Returns:
    bool: True if the URL does not contain any spaces, False otherwise.
    """"""
    return ' ' not in s"
Url,True,The url shall contain at least one dot character (.).,"def this_function(s: str) -> bool:
    """"""
    Check if the url shall contain at least one dot character (.).

    Args:
        s (str): The URL to be checked.

    Returns:
        bool: True if the URL contains at least one dot character, False otherwise.
    """"""
    return '.' in s"
Url,False,"The url shall not start with http://, nor with https://.","def this_function(s: str) -> bool:
    """"""
    Check if the URL does not start with http:// or https://.

    Args:
    s (str): The URL to check.

    Returns:
    bool: True if the URL does not start with http:// or https://, False otherwise.
    """"""
    return not (s.startswith('http://') or s.startswith('https://'))"
Url,False,The url shall contain at least one space.,"def this_function(s: str) -> bool:
    """"""
    Check if The url shall contain at least one space.

    Args:
        s (str): The input string to be checked.

    Returns:
        bool: True if the string contains at least one space, False otherwise.
    """"""
    return ' ' in s"
Url,False,The url shall not contain any dot character (.).,"def this_function(s: str) -> bool:
    """"""
    Check if the given string represents a URL that shall not contain any dot character (.).
    
    Args:
    s (str): The URL to be checked.
    
    Returns:
    bool: True if the URL does not contain a dot character, False otherwise.
    """"""
    
    # Check if the input is a string
    if not isinstance(s, str):
        raise TypeError(""The input should be a string."")
    
    # Check if the string contains a dot character
    return '.' not in s"
